"Variable","Variable Label","Possible Values","Column Type","Column Name"
"INCSUP5","Whether claiming income support in reference week","Sick person, Pensioner, Lone parent, any other form of Income support","object","Whether_claiming_income_support_in_reference_week"
"In792ss5","SIC07 to SIC92 second job section (revised Dec 2009)","A:Agriculture, hunting & forestry, B:Fishing, C:Mining, quarrying, D:Manufacturing, E:Electricity gas & water supply, F:Construction, G:Wholesale, retail & motor trade, H:Hotels & restaurants, I:Transport, storage & communication, J:Financial intermediation, K:Real estate, renting & business activs, L:Public administration & defence, M:educ, N:Health & social work, O:Other community, social & personal, P:Private hholds with employed persons, Q:Extra-territorial organisations,bodies","object","SIC07_to_SIC92_second_job_section_revised_Dec_2009"
"In792sm5","SIC07 to SIC92 main job section (revised Dec 2009)","A:Agriculture, hunting & forestry, B:Fishing, C:Mining, quarrying, D:Manufacturing, E:Electricity gas & water supply, F:Construction, G:Wholesale, retail & motor trade, H:Hotels & restaurants, I:Transport, storage & communication, J:Financial intermediation, K:Real estate, renting & business activs, L:Public administration & defence, M:educ, N:Health & social work, O:Other community, social & personal, P:Private hholds with employed persons, Q:Extra-territorial organisations,bodies","object","SIC07_to_SIC92_main_job_section_revised_Dec_2009"
"In792sl5","SIC07 to SIC92 last job section (revised Dec 2009)","A:Agriculture, hunting & forestry, B:Fishing, C:Mining, quarrying, D:Manufacturing, E:Electricity gas & water supply, F:Construction, G:Wholesale, retail & motor trade, H:Hotels & restaurants, I:Transport, storage & communication, J:Financial intermediation, K:Real estate, renting & business activs, L:Public administration & defence, M:educ, N:Health & social work, O:Other community, social & personal, P:Private hholds with employed persons, Q:Extra-territorial organisations,bodies","object","SIC07_to_SIC92_last_job_section_revised_Dec_2009"
"In792er5","SIC07 to SIC92 redundant job sector (revised Dec 2009)","A-B: Agriculture & fishing, C,E: Energy & water, D: Manufacturing, F: Construction, G-H: Distribution, hotels & restaurants, I: Transport & communication, J-K: Banking, finance & insurance etc, L-N: Public admin, educ & health, O-Q: Other services","object","SIC07_to_SIC92_redundant_job_sector_revised_Dec_2009"
"In792em5","SIC07 to SIC92 main job sector (revised Dec 2009)","A-B: Agriculture & fishing, C,E: Energy & water, D: Manufacturing, F: Construction, G-H: Distribution, hotels & restaurants, I: Transport & communication, J-K: Banking, finance & insurance etc, L-N: Public admin, educ & health, O-Q: Other services","object","SIC07_to_SIC92_main_job_sector_revised_Dec_2009"
"In792ds5","SIC07 to SIC92 second job division (revised Dec 2009)","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:educ, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc","object","SIC07_to_SIC92_second_job_division_revised_Dec_2009"
"In792dr5","SIC07 to SIC92 redundant job division (revised Dec 2009)","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:educ, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc","object","SIC07_to_SIC92_redundant_job_division_revised_Dec_2009"
"In792dm5","SIC07 to SIC92 main job division (revised Dec 2009)","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:educ, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc","object","SIC07_to_SIC92_main_job_division_revised_Dec_2009"
"In792dl5","SIC07 to SIC92 last job division (revised Dec 2009)","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:educ, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc","object","SIC07_to_SIC92_last_job_division_revised_Dec_2009"
"ILODEFR5","Basic economic activity (ILO definition) (reported)","In employment, ILO unemployed, Inactive, Under 16","object","Basic_economic_activity_ILO_definition_reported"
"ILLOFF5","Number of days off sick in reference week","One day, Two days, Three days, Four days, Five days, Six days, Seven days","object","Number_of_days_off_sick_in_reference_week"
"HSTNOW5","Level at which studying for National qualification","Access Level, Intermediate Level 1, Intermediate Level 2, Higher, Advanced Higher","object","Level_at_which_studying_for_National_qualification"
"HST5","Whether respondent has three or more Highers","Three or more highers, Fewer than three, dont know","object","Whether_respondent_has_three_or_more_Highers"
"HRRATE5","What is basic hourly rate?","995 or more, Did not know, Refusal","object","What_is_basic_hourly_rate"
"HOWGET5","How was current job obtained?","Reply to advertisement, Job Centre, Careers Office, Jobclub, Private employment agency,business, Hearing from someone who worked there, Direct application, Some other way","object","How_was_current_job_obtained"
"HOURPAY5","Average gross hourly pay","","float64","Average_gross_hourly_pay"
"HOURLY5","Whether paid a fixed hourly rate","Yes, No","object","Whether_paid_a_fixed_hourly_rate"
"HOME25","Whether working from home in additional job","Own home, Same grounds or building, Different places with home as a base, Separate from home","object","Whether_working_from_home_in_additional_job"
"HOME5","Whether working from home in main job","Own home, Same grounds or building, Different places with home as a base, Separate from home","object","Whether_working_from_home_in_main_job"
"HIQUA155","Highest qualification training leads to","Higher degree, NVQ level 5, Level 8 Diploma, Level 8 Certificate, Level 7 Diploma, Level 7 Certificate, Level 8 Award, First degree, Other degree, NVQ level 4, Level 6 Diploma, Level 6 Certificate, Level 7 Award, Diploma in higher education, Level 5 Diploma, Level 5 Certificate, Level 6 Award, HNC/HND/BTEC higher etc, Teaching qualification, Nursing, OCR higher, Other higher education below degree, Level 4 Diploma, Level 4 certificate, Level 5 award, NVQ level 3, Progression or advanced diploma, Level 3 Diploma, Advanced Welsh Bac, International Bac, Scottish Baccalaureate, A level or equivalent, OCR advanced, Ond/onc,btec/scotvec/national level etc, City& Guilds advanced craft part 3, SCE higher or equivalent, Access to Higher Education, A/S level or equivalent, Trade apprenticeship, Level 3 certificate, Level 4 award, NVQ level 2 or equivalent, Intermediate Welsh baccalaureate, OCR intermediate, City and Guilds craft part 2, Btec/scotvec first or general diploma etc, Higher Diploma (14-19), Level 2 diploma, Level 2 certificate, Scottish National level 5, O level/GCSE or equiv, Level 3 award, NVQ level 1 or equiv, Foundation Welsh baccalaureate, Foundation Diploma, Level 1 Diploma, Scottish National level 4, Btec/scotvec first or general certificate etc, Scotvec modules or equiv, OCR basic, Scottish National level 3, Scottish National below level 3, City and Guilds foundation part 1, Level 1 certificate, Level 2 award, Key skills qualification, Basic skills qualification, Entry level qualification, Entry level diploma, Entry level certificate, Level 1 award, Entry level award, Other qualification, No qualification, Don?t know","object","Highest_qualification_training_leads_to"
"HIQUL22D5","Highest qualification or Trade apprenticeship (detailed grouping)","Degree or Equivalent, Higher Education, GCE A Level or Equivalent, GCSE Grades A*-C or Equivalent, Other Qualifications, No Qualifications, DK","object","Highest_qualification_or_Trade_apprenticeship_detailed_groupin"
"HIQUAL225","Highest qualification or Trade apprenticeship","Higher Degree, RQF level 8 qualifications, NVQ level 5 (old) qualifications, SVQ level 5 qualifications, RQF level 7 qualifications, Degree Apprenticsehip, Graduate Apprenticeship, First or Foundation Degree, RQF level 6 qualifications, Other Degree, RQF level 5 qualifications, Diploma in HE, HNC/HND Higher, Teaching - Further Education, Teaching - Secondary Education, Teaching - Primary Education, Teaching - Foundation Stage, Teaching - not stated, Nursing, RSA/OCR/Cambridge Technical level 4, Other HE below Degree level, SVQ level 4 qualifications, RQF level 4 qualifications, Higher Apprenticeship, Modern/Technical/Professional Apprentice, Advanced Higher (Scotland), RQF level 3 qualifications, SVQ level 3 qualifications, OND/ONC National, Advanced or Progression Diploma, Advanced Welsh Baccalaureate, International Baccalaureate, Scottish Baccalaureate, GNVQ/GSVQ Advanced, A Level or equivalent, RSA/OCR/Cambridge Technical level 3, Advanced Apprenticeship, Foundation Apprenticeship, Scottish 6th Year Certificate, National Scottish Higher, Access Qualifications, AS Level or equivalent, Trade Apprenticeship, RQF level 2 qualifications, SVQ level 2 qualifications, Intermediate Apprenticeship, Intermediate Welsh Baccalaureate, National Scottish Intermediate 2, GNVQ/GSCQ Intermediate, RSA/OCR/Cambridge Technical level 2, Higher Diploma (14-19), Scottish National level 5, O Level/GCSE A*-C and equivalents, RQF Level 1 qualifications, SVQ Level 1 qualifications, Foundation Welsh Baccalaureate, GNVQ/GSVQ Foundation Level, RSA/OCR/Cambridge Technical level 1, Scottish National level 4, GCSE < C/CSE < 1 and equivalents, SCOTVEC National Certificate modules, National Scottish Intermediate 1, Diploma (14-19), YT/YTP Certificate, Scottish National Level 3, Scottish National < Level 3, Basic Skills qualifications, National Scottish Entry Level, Entry Level qualifications, Key/Core/Essential/Functional Skills, RSA/OCR/Cambridge Technical other, Other qualifications, No qualifications, DK","object","Highest_qualification_or_Trade_apprenticeship"
"HDPCH195","Number of dependent children in household aged under 19","","int64","Number_of_dependent_children_in_household_aged_under_19"
"GRSSWK25","Gross weekly pay in 2nd job","","int64","Gross_weekly_pay_in_2nd_job"
"GRSSWK5","Gross weekly pay in main job","","int64","Gross_weekly_pay_in_main_job"
"GRSPRD5","Period covered by last (gross) pay","One week, Two weeks, Three weeks, Four weeks, Calendar month, 2 calendar months, 8 times a year, 9 times a year, 10 times a year, 3 months, 13 weeks, 1 year,12 months,52 weeks, None of these, 6 months, 26 weeks, Less than one week, One off, lump sum","object","Period_covered_by_last_gross_pay"
"GOVTOR5","Government office regions","Tyne and Wear, Rest of North East, Greater Manchester, Merseyside, Rest of North West, South Yorkshire, West Yorkshire, Rest of Yorkshire & Humberside, East Midlands, West Midlands Metropolitan County, Rest of West Midlands, East of England, Inner London, Outer London, South East, South West, Wales, Strathclyde, Rest of Scotland, Northern Ireland","object","Government_office_regions"
"GOVTOF25","Government Office Region 2 and 3 combined","North East, North West (inc Merseyside), Yorkshire and Humberside, East Midlands, West Midlands, Eastern, London, South East, South West, Wales, Scotland, Northern Ireland","object","Government_Office_Region_2_and_3_combined"
"GORWKR5","Region of place of work","North East, North West, Yorkshire and Humberside, East Midlands, West Midlands, East of England, London, South East, South West, Wales, Scotland, Northern Ireland, Workplace outside UK","object","Region_of_place_of_work"
"GORWK2R5","Region of workplace for second job (reported)","North East, North West, Yorkshire and Humberside, East Midlands, West Midlands, East of England, London, South East, South West, Wales, Scotland, Northern Ireland, Workplace outside UK","object","Region_of_workplace_for_second_job_reported"
"FUTUR45","Job related training or education in the last 4 weeks (unemployed)","Yes, No","object","Job_related_training_or_education_in_the_last_4_weeks_unemploy"
"FUTUR135","Job related training or education in the last 3 months (unemployed)","Yes, No","object","Job_related_training_or_education_in_the_last_3_months_unemplo"
"FTPTWK5","Whether full or part-time in main job","Full-time, Part-time","object","Whether_full_or_parttime_in_main_job"
"FTPTW5","Whether working full or part-time (employees and self-employed people only)","Part-time: student, Part-time: ill or disabled, Part-time: could not find full-time job, Part-time: did not want full-time job, Part-time: no reason given, Full-time","object","Whether_working_full_or_parttime_employees_and_selfemployed_pe"
"FTPT5","Whether working full or part-time","Full time, Part time, New Deal-FT, New Deal-PT, DNA, No answer","object","Whether_working_full_or_parttime"
"FMPLUS5","Total number of family units with more than one person","","int64","Total_number_of_family_units_with_more_than_one_person"
"FLEX22W95","Respondent works none of the working patterns described","Yes, No","object","Respondent_works_none_of_the_working_patterns_described"
"FLEX22W85","Respondent works none of the working patterns described","Yes, No","object","Respondent_works_none_of_the_working_patterns_described"
"FLEX22W75","Respondent works on call","Yes, No","object","Respondent_works_on_call"
"FLEX22W65","Respondent works zero hours contract","Yes, No","object","Respondent_works_zero_hours_contract"
"FLEX22W55","Respondent works condensed","Yes, No","object","Respondent_works_condensed"
"FLEX22W45","Respondent?s work involves job sharing","Yes, No","object","Respondents_work_involves_job_sharing"
"FLEX22W35","Respondent works to a term time working arrangement","Yes, No","object","Respondent_works_to_a_term_time_working_arrangement"
"FLEX22W25","Respondent wortks annualised hours","Yes, No","object","Respondent_wortks_annualised_hours"
"FLEX22W15","Respondent wortks flexi-time","Yes, No","object","Respondent_wortks_flexitime"
"FLEX2235","Type of working hours arrangement","Flexitime (flexible working hours), An annualised hours contract., Term-time working, Job sharing., Condensed/compressed hours., Zero hours contract., On-call working, None of these?","object","Type_of_working_hours_arrangement"
"FLEX2225","Type of working hours arrangement","Flexitime (flexible working hours), An annualised hours contract., Term-time working, Job sharing., Condensed/compressed hours., Zero hours contract., On-call working, None of these?","object","Type_of_working_hours_arrangement"
"FLEX2215","Type of working hours arrangement","Flexitime (flexible working hours), An annualised hours contract., Term-time working, Job sharing., Condensed/compressed hours., Zero hours contract., On-call working, None of these?","object","Type_of_working_hours_arrangement"
"FLED225","Type of agreed working arrangements","Flexi-time, Annualised hours contract, Term-time working, Job sharing, Condensed or compressed hours, Zero hours contract, On call working, None of these","object","Type_of_agreed_working_arrangements"
"FDPCH95","Number of dependent children in family aged between 5 and 9","","int64","Number_of_dependent_children_in_family_aged_between_5_and_9"
"FDPCH45","Number of dependent children in family aged between 2 and 4","","int64","Number_of_dependent_children_in_family_aged_between_2_and_4"
"FDPCH25","Number of dependent children in family aged under 2","","int64","Number_of_dependent_children_in_family_aged_under_2"
"FDPCH195","Number of dependent children in family aged under 19","","int64","Number_of_dependent_children_in_family_aged_under_19"
"FDPCH165","Number of dependent children in family aged under 16","","int64","Number_of_dependent_children_in_family_aged_under_16"
"FDPCH155","Number of dependent children in family aged between 10 and 15","","int64","Number_of_dependent_children_in_family_aged_between_10_and_15"
"FAMUNIT5","Family unit number","","int64","Family_unit_number"
"EVERWK5","Ever had paid job or place on a scheme","Yes, No","object","Ever_had_paid_job_or_place_on_a_scheme"
"ETUKEUL5","Ethnicity (9 categories) UK level","White, Mixed/Multiple ethnic groups, Indian, Pakistani, Bangladeshi, Chinese, Any other Asian background, Black/African/Caribbean/Black British, Other ethnic group","object","Ethnicity_9_categories_UK_level"
"ETEWEUL5","Ethnicity (16 categories) England and Wales level","White British, White Irish, Other White, White and Black Caribbean, White and Black African, White and Asian, Other Mixed / multiple ethnic background, Indian, Pakistani, Bangladeshi, Chinese, Other Asian background, Black African, Black Caribbean, Other Black / African / Caribbean background, Other ethnic group","object","Ethnicity_16_categories_England_and_Wales_level"
"ETHEW185","Ethnicity (18 categories) England and Wales level","White British, White Irish, White Gypsy or Irish Traveller, Other White, White and Black Caribbean, White and Black African, White and Asian, Other Mixed / multiple ethnic background, Indian, Pakistani, Bangladeshi, Chinese, Other Asian background, BlackAfrican, Black Caribbean, Other Black / African / Caribbean background, Arab, Other ethnic group","object","Ethnicity_18_categories_England_and_Wales_level"
"ERNCM115","Payments included in last gross pay - 11","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","int64","Payments_included_in_last_gross_pay__11"
"ERNCM105","Payments included in last gross pay - 10","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","int64","Payments_included_in_last_gross_pay__10"
"ERNCM095","Payments included in last gross pay - 9","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","int64","Payments_included_in_last_gross_pay__9"
"ERNCM085","Payments included in last gross pay - 8","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","int64","Payments_included_in_last_gross_pay__8"
"ERNCM075","Payments included in last gross pay - 7","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","int64","Payments_included_in_last_gross_pay__7"
"ERNCM065","Payments included in last gross pay - 6","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","int64","Payments_included_in_last_gross_pay__6"
"ERNCM055","Payments included in last gross pay - 5","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","object","Payments_included_in_last_gross_pay__5"
"ERNCM045","Payments included in last gross pay - 4","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","object","Payments_included_in_last_gross_pay__4"
"ERNCM035","Payments included in last gross pay - 3","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","object","Payments_included_in_last_gross_pay__3"
"ERNCM025","Payments included in last gross pay - 2","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","object","Payments_included_in_last_gross_pay__2"
"ERNCM015","Payments included in last gross pay - 1","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay","object","Payments_included_in_last_gross_pay__1"
"ENROLL5","Whether enrolled on education course (excluding leisure)","Yes, No","object","Whether_enrolled_on_education_course_excluding_leisure"
"EMPMON5","Length of time continously employed (including self-employed)","","int64","Length_of_time_continously_employed_including_selfemployed"
"EMPLEN5","Length of time with current employer","Less than 3 months, 3 months but less than 6, 6 months but less than 12, 1 year but less than 2, 2 years but less than 5, 5 years but less than 10, 10 years but less than 20, 20 years or more","object","Length_of_time_with_current_employer"
"ED4WK5","Job related training or education in the last 4 weeks (in work)","Yes, No","object","Job_related_training_or_education_in_the_last_4_weeks_in_work"
"ED13WK5","Job related training or education in the last 13 weeks (in work)","Yes, No","object","Job_related_training_or_education_in_the_last_13_weeks_in_work"
"DURUN5","Duration of unemployment","Less than 3 months, 3 months but less than 6 months, 6 months but less than 12 months, 1 year but less than 2 years, 2 years but less than 3 years, 3 years but less than 4 years, 4 years but less than 5 years, 5 years or more","object","Duration_of_unemployment"
"DISEA5","Disability: equality act (GSS harmonised)","Equality Act Disabled, Not Equality Act Disabled","object","Disability_equality_act_GSS_harmonised"
"DIFJOB5","Looking for different or additional paid job","Yes, No","object","Looking_for_different_or_additional_paid_job"
"CURED85","Current Education Received","At school (full-time), Sandwich course, Full-time at univpoly or college, Part-time at school, Training in nursing etc, Part-time at univpoly or college, Open college, Open university, Other corresepondence course, Course not stated, Enrolled but not attending, Enrolled but not stated if attending, Not enrolled on course","object","Current_Education_Received"
"CONSEY5","Year started as self employed","","int64","Year_started_as_self_employed"
"CONMPY5","Year started working for current employer","","int64","Year_started_working_for_current_employer"
"CONMON5","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December","object","Month_started_current_job"
"CLIMS145","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits","object","Whether_claiming_unemployment_related_benefit"
"CAIND5","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF","object","Childadult_indicator"
"BUSHR5","Basic usual hours","","int64","Basic_usual_hours"
"BENFTS5","Whether claiming (other) State Benefits","Yes, No","object","Whether_claiming_other_State_Benefits"
"BEFOR5","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else","object","Activity_before_started_looking_for_work"
"AYHL195","Age youngest child in household under 19","","int64","Age_youngest_child_in_household_under_19"
"AYFL195","Age youngest child in family under 19","","int64","Age_youngest_child_in_family_under_19"
"APRCURR5","Current apprenticeships","Yes, No, Dont Know","object","Current_apprenticeships"
"APPR125","Completed apprenticeships","Yes, No, Did not know","object","Completed_apprenticeships"
"AGES5","Age bands","0-4yrs, 5-9yrs, 10-15yrs, 16-19yrs, 20-24yrs, 25-29yrs, 30-34yrs, 35-39yrs, 40-44yrs, 45-49yrs, 50-54yrs, 55-59yrs, 60-64yrs, 65-69yrs, 70 and over","object","Age_bands"
"AGE5","Age of respondent","","int64","Age_of_respondent"
"ADVHST5","Number of advanced highers","One advanced higher, More than one, Dont know","object","Number_of_advanced_highers"
"ADDJOB5","Looking for new or additional job","New job to replace present main job, Additional job","object","Looking_for_new_or_additional_job"
"ACTHR25","2nd job actual hours including overtime","","float64","2nd_job_actual_hours_including_overtime"
"ACTHR5","Actual hours excluding overtime","","float64","Actual_hours_excluding_overtime"
