"Variable","Variable Label","Possible Values","Column Type","Column Name"
"In792dr3","SIC07 to SIC92 redundant job division, revised Dec 2009","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:Education, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc, Does not apply, No answer","object","SIC07_to_SIC92_redundant_job_division_revised_Dec_2009"
"In792dm3","SIC07 to SIC92 main job division, revised Dec 2009","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:Education, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc, Does not apply, No answer","object","SIC07_to_SIC92_main_job_division_revised_Dec_2009"
"In792dl3","SIC07 to SIC92 last job division (rev. Dec09)","01:Agriculture,hunting,etc, 02:Forestry,logging etc, 05:Fishing,fish farms,hatcheries etc, 10:Coal,lignite mining,peat extraction, 11:Oil,gas extractn etc (not surveying), 12:Uranium,thorium ore mining, 13:Mining of metal ores, 14:Other mining,quarrying, 15:Food,beverage manufacture, 16:Tobacco products manufacture, 17:Textile manufacture, 18:Clothing,fur manufacture, 19:Leather,leather goods manufacture, 20:Wood,straw,cork,wood prods(not furn), 21:Pulp,paper,paper prods manufacture, 22:Printing,publishing,recorded media, 23:Coke,petrol prods,nuclear fuel man, 24:Chemicals,chemical products man, 25:Rubber,plastic products manufacture, 26:Other non-metallic products man, 27:Basic metals manufacture, 28:Fabric-metal prod (not mach,eqt) man, 29:Mach,eqt manufacture, 30:Office mach,computer manufacture, 31:Elec mach,eqt manufacture, 32:Radio,TV,communication eqt man, 33:Medical,precision,optical eqt man, 34:Motor veh,trailer,etc manufacture, 35:Other transport eqt manufacture, 36:Furniture etc manufacture, 37:Recycling, 40:Elec,gas,steam etc supply, 41:Water collection,purif.,supply etc, 45:Construction, 50:Sales of motor vehs,parts,fuel etc, 51:Wsale,commiss. trade (fee,contract), 52:Retail trade (not motor veh) repairs, 55:Hotels,restaurants, 60:Transport by land,pipeline, 61:Water transport, 62:Air transport, 63:Aux transport activ.,travel agents, 64:Post,telecommunications, 65:Financl intermed(not insur.,pensn.), 66:Insurance,pensions (not Social Sec), 67:Other financial (not insur.,pensn.), 70:Real estate activities, 71:Personal,hhld,mach,eqt rental(no op), 72:Computer,related activities, 73:Research,development, 74:Other business activities, 75:Public admin,defence,social security, 80:Education, 85:Health,social work, 90:Sanitation,sewage,refuse disposal etc, 91:Activ. of membership organisations, 92:Recreational,cultural,sporting activ, 93:Other service activities, 95:Private hhlds with employed persons, 99:Extra-territorial organisations etc, Does not apply, No answer","object","SIC07_to_SIC92_last_job_division_rev_Dec09"
"ILODEFR3","Economic activity (reported) from MM05","In employment, ILO unemployed, Inactive, Under 16, Does not apply, No answer","object","Economic_activity_reported_from_MM05"
"ILLOFF3","Number of days off sick in reference week","One day, Two days, Three days, Four days, Five days, Six days, Seven days, Does not apply, No answer","object","Number_of_days_off_sick_in_reference_week"
"HSTNOW3","Level at which studying for advanced higher/higher/intermediate/access qualification (Scotland)","Access Level, Intermediate Level 1, Intermediate Level 2, Higher, Advanced Higher, Does not apply, No answer","object","Level_at_which_studying_for_advanced_higherhigherintermediatea"
"HST3","Number of highers","No answer, Three or more highers, Fewer than three, Don't know, Does not apply","object","Number_of_highers"
"HRRATE3","Basic hourly rate (Government scheme or employee)","No answer, Does not apply, 995 or more, Did not know, Refusal","object","Basic_hourly_rate_Government_scheme_or_employee"
"HOWGET3","How was current job obtained (if within last 3 months)","Reply to advertisement, Job Centre, Careers Office, Jobclub, Private employment agency,business, Hearing from someone who worked there, Direct application, Some other way, Does not apply, No answer","object","How_was_current_job_obtained_if_within_last_3_months"
"HOURPAY3","Gross hourly pay","No answer, Does not apply","object","Gross_hourly_pay"
"HOURLY3","Whether paid fixed hourly rate","No answer, Yes, No, Does not apply","object","Whether_paid_fixed_hourly_rate"
"HOME23","Whether mainly work from home (2nd job)","Own home, Same grounds or building, Different places with home as a base, Separate from home, Does not apply, No answer","object","Whether_mainly_work_from_home_2nd_job"
"HOME3","Whether mainly work from home (main job)","Own home, Same grounds or building, Different places with home as a base, Separate from home, Does not apply, No answer","object","Whether_mainly_work_from_home_main_job"
"HIQUA153","Highest qualification training leads to","Higher degree, NVQ level 5, Level 8 Diploma, Level 8 Certificate, Level 7 Diploma, Level 7 Certificate, Level 8 Award, First degree, Other degree, NVQ level 4, Level 6 Diploma, Level 6 Certificate, Level 7 Award, Diploma in higher education, Level 5 Diploma, Level 5 Certificate, Level 6 Award, HNC/HND/BTEC higher etc, Teaching qualification, Nursing, OCR higher, Other higher education below degree, Level 4 Diploma, Level 4 certificate, Level 5 award, NVQ level 3, Progression or advanced diploma, Level 3 Diploma, Advanced Welsh Bac, International Bac, Scottish Baccalaureate, A level or equivalent, OCR advanced, Ond/onc,btec/scotvec/national level etc, City& Guilds advanced craft part 3, SCE higher or equivalent, Access to Higher Education, A/S level or equivalent, Trade apprenticeship, Level 3 certificate, Level 4 award, NVQ level 2 or equivalent, Intermediate Welsh baccalaureate, OCR intermediate, City and Guilds craft part 2, Btec/scotvec first or general diploma etc, Higher Diploma (14-19), Level 2 diploma, Level 2 certificate, Scottish National level 5, O level/GCSE or equiv, Level 3 award, NVQ level 1 or equiv, Foundation Welsh baccalaureate, Foundation Diploma, Level 1 Diploma, Scottish National level 4, Btec/scotvec first or general certificate etc, Scotvec modules or equiv, OCR basic, Scottish National level 3, Scottish National below level 3, City and Guilds foundation part 1, Level 1 certificate, Level 2 award, Key skills qualification, Basic skills qualification, Entry level qualification, Entry level diploma, Entry level certificate, Level 1 award, Entry level award, Other qualification, No qualification, Don¿t know, Don't know, Does not apply, No answer","object","Highest_qualification_training_leads_to"
"HIUL15D3","Highest qualification (detailed grouping)","Degree or equivalent, Higher education, GCE A level or equivalent, GCSE grades A*-C or equivalent, Other qualification, No qualification, Don't know, Does not apply, No answer","object","Highest_qualification_detailed_grouping"
"HIUAL153","Highest qualification/trade apprenticeship","Higher degree, NVQ level 5, Level 8 Diploma, Level 8 Certificate, Level 7 Diploma, Level 7 Certificate, Level 8 Award, First degree/foundation degree, Other degree, NVQ level 4, Level 6 Diploma, Level 6 Certificate, Level 7 Award, Diploma in higher education, Level 5 Diploma, Level 5 Certificate, Level 6 Award, HNC/HND/BTEC higher etc, Teaching - further education, Teaching - secondary education, Teaching - primary education, Teaching - foundation stage, Teaching - level not stated, Nursing etc, RSA higher diploma, Other higher education below degree, Level 4 Diploma, Level 4 Certificate, Level 5 Award, NVQ level 3, Advanced/Progression (14-19) Diploma, Level 3 Diploma, Advanced Welsh Baccalaureate, International Baccalaureate, Scottish Baccalaureate, GNVQ/GSVQ advanced, A-level or equivalent, RSA advanced diploma, OND/ONC/BTEC/SCOTVEC National etc, City & Guilds Advanced Craft/Part 1, Scottish 6 year certificate/CSYS, SCE higher or equivalent, Access qualifications, AS-level or equivalent, Trade apprenticeship, Level 3 Certificate, Level 4 Award, NVQ level 2 or equivalent, Intermediate Welsh Baccalaureate, GNVQ/GSVQ intermediate, RSA diploma, City & Guilds Craft/Part 2, BTEC/SCOTVEC First or General diploma etc, Higher (14-19) Diploma, Level 2  Diploma, Level 2  Certificate, Scottish National Level 5, O-level, GCSE grade A*-C or equivalent, Level 3 Award, NVQ level 1 or equivalent, Foundation Welsh Baccalaureate, GNVQ/GSVQ foundation level, Foundation (14-19) Diploma, Level 1  Diploma, Scottish National Level 4, CSE below grade 1, GCSE below grade C, BTEC/SCOTVEC First or General certificate, SCOTVEC modules, RSA other, Scottish National Level 3, Scottish National below level 3, City & Guilds foundation/Part 1, Level 1  Certificate, Level 2  Award, YT/YTP certificate, Key skills qualification, Basic skills qualification, Entry level qualification, Entry level  Diploma, Entry level  Certificate, Level 1  Award, Entry level  Award, Other qualification, No qualifications, Don't know, Does not apply, No answer","object","Highest_qualificationtrade_apprenticeship"
"HEAL033","Health problems - 3","Arms,hands, Legs or feet, Back or neck, Difficulty in seeing, Difficulty in hearing, Speech impediment, Skin conditions,allergies, Chest,breathing problems, Heart,blood,pressure,circulation, Stomach,liver,kidney,digestion, Diabetes, Depression,bad nerves, Epilepsy, Learning difficulties, Mental illness,phobia,panics, Progressive illness n.e.c., Other problems,disabilities, Does not apply, No answer","object","Health_problems__3"
"HEAL023","Health problems - 2","Arms,hands, Legs or feet, Back or neck, Difficulty in seeing, Difficulty in hearing, Speech impediment, Skin conditions,allergies, Chest,breathing problems, Heart,blood,pressure,circulation, Stomach,liver,kidney,digestion, Diabetes, Depression,bad nerves, Epilepsy, Learning difficulties, Mental illness,phobia,panics, Progressive illness n.e.c., Other problems,disabilities, Does not apply, No answer","object","Health_problems__2"
"HEAL013","Health problems - 1","Arms,hands, Legs or feet, Back or neck, Difficulty in seeing, Difficulty in hearing, Speech impediment, Skin conditions,allergies, Chest,breathing problems, Heart,blood,pressure,circulation, Stomach,liver,kidney,digestion, Diabetes, Depression,bad nerves, Epilepsy, Learning difficulties, Mental illness,phobia,panics, Progressive illness n.e.c., Other problems,disabilities, Does not apply, No answer","object","Health_problems__1"
"HDPCH193","Number of dependent children in household under 19","No answer, Does not apply","int64","Number_of_dependent_children_in_household_under_19"
"GRSSWK23","Gross weekly pay in 2nd job (employee)","No answer, Does not apply","object","Gross_weekly_pay_in_2nd_job_employee"
"GRSSWK3","Gross weekly pay in main job (Government scheme or employee)","No answer, Does not apply","object","Gross_weekly_pay_in_main_job_Government_scheme_or_employee"
"GRSPRD3","Gross pay period (Government scheme or employee)","One week, Two weeks, Three weeks, Four weeks, Calendar month, 2 calendar months, 8 times a year, 9 times a year, 10 times a year, 3 months, 13 weeks, 6 months, 26 weeks, Less than one week, One off, lump sum, None of these, 1 year,12 months,52 weeks, Does not apply, No answer","object","Gross_pay_period_Government_scheme_or_employee"
"GOVTOR3","Government office regions","Tyne and Wear, Rest of North East, Greater Manchester, Merseyside, Rest of North West, South Yorkshire, West Yorkshire, Rest of Yorkshire & Humberside, East Midlands, West Midlands Metropolitan County, Rest of West Midlands, East of England, Inner London, Outer London, South East, South West, Wales, Strathclyde, Rest of Scotland, Northern Ireland, Does not apply, No answer","object","Government_office_regions"
"GOVTOF23","Government Office Region (2 and 3 combined)","North East, North West (inc Merseyside), Yorkshire and Humberside, East Midlands, West Midlands, Eastern, London, South East, South West, Wales, Scotland, Northern Ireland, Does not apply, No answer","object","Government_Office_Region_2_and_3_combined"
"GORWKR3","Region of place of work","North East, North West, Yorkshire and Humberside, East Midlands, West Midlands, East of England, London, South East, South West, Wales, Scotland, Northern Ireland, Workplace outside UK, Does not apply, No answer","object","Region_of_place_of_work"
"GORWK2R3","Region of place of work in 2nd job","North East, North West, Yorkshire and Humberside, East Midlands, West Midlands, East of England, London, South East, South West, Wales, Scotland, Northern Ireland, Workplace outside UK, Does not apply, No answer","object","Region_of_place_of_work_in_2nd_job"
"FUTUR43","Job related training or education in the last 4 weeks (unemployed)","No answer, Yes, No, Does not apply","object","Job_related_training_or_education_in_the_last_4_weeks_unemploy"
"FUTUR133","Job related training or education in the last 3 months (unemployed)","No answer, Yes, No, Does not apply","object","Job_related_training_or_education_in_the_last_3_months_unemplo"
"FTPTWK3","Whether full or part time in main job","No answer, Full-time, Part-time, Does not apply","object","Whether_full_or_part_time_in_main_job"
"FTPTW3","Whether working full or part time (employee and self-employed)","Part-time: student, Part-time: ill or disabled, Part-time: could not find full-time job, Part-time: did not want full-time job, Part-time: no reason given, Full-time, Does not apply, No answer","object","Whether_working_full_or_part_time_employee_and_selfemployed"
"FTPT3","Whether working full or part time (all in employment)","Full time, Part time, New Deal-FT, New Deal-PT, Does not apply, No answer","object","Whether_working_full_or_part_time_all_in_employment"
"FMPLUS3","Total number of family units with more than 1 person","No answer, Does not apply","int64","Total_number_of_family_units_with_more_than_1_person"
"FDPCH93","Number of dependent children in family aged between 5 and 9","No answer, Does not apply","int64","Number_of_dependent_children_in_family_aged_between_5_and_9"
"FDPCH43","Number of dependent children in family aged between 2 and 4","No answer, Does not apply","int64","Number_of_dependent_children_in_family_aged_between_2_and_4"
"FDPCH23","Number of dependent children in family aged under 2","No answer, Does not apply","int64","Number_of_dependent_children_in_family_aged_under_2"
"FDPCH193","Number of dependent children in family aged under 19","No answer, Does not apply","int64","Number_of_dependent_children_in_family_aged_under_19"
"FDPCH163","Number of dependent children in family aged under 16","No answer, Does not apply","int64","Number_of_dependent_children_in_family_aged_under_16"
"FDPCH153","Number of dependent children in family aged between 10 and 15","No answer, Does not apply","int64","Number_of_dependent_children_in_family_aged_between_10_and_15"
"FAMUNIT3","Family unit number","No answer, Does not apply","int64","Family_unit_number"
"EVERWK3","Whether ever had a paid job or place on scheme","No answer, Yes, No, Does not apply","object","Whether_ever_had_a_paid_job_or_place_on_scheme"
"ETUKEUL3","Ethnicity (9 categories) UK level","White, Mixed/Multiple ethnic groups, Indian, Pakistani, Bangladeshi, Chinese, Any other Asian background, Black/African/Caribbean/Black British, Other ethnic group, Does not apply, No answer","object","Ethnicity_9_categories_UK_level"
"ETEWEUL3","Ethnicity (16 categories) England and Wales level","White British, White Irish, Other White, White and Black Caribbean, White and Black African, White and Asian, Other Mixed / multiple ethnic background, Indian, Pakistani, Bangladeshi, Chinese, Other Asian background, Black African, Black Caribbean, Other Black / African / Caribbean background, Other ethnic group, Does not apply, No answer","object","Ethnicity_16_categories_England_and_Wales_level"
"ETHEW183","Ethnicity (18 categories) England and Wales level","White British, White Irish, White Gypsy or Irish Traveller, Other White, White and Black Caribbean, White and Black African, White and Asian, Other Mixed / multiple ethnic background, Indian, Pakistani, Bangladeshi, Chinese, Other Asian background, BlackAfrican, Black Caribbean, Other Black / African / Caribbean background, Arab, Other ethnic group, Does not apply, No answer","object","Ethnicity_18_categories_England_and_Wales_level"
"ERNCM113","Payments included in last gross pay - 11","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__11"
"ERNCM103","Payments included in last gross pay - 10","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__10"
"ERNCM093","Payments included in last gross pay - 9","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__9"
"ERNCM083","Payments included in last gross pay - 8","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__8"
"ERNCM073","Payments included in last gross pay - 7","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__7"
"ERNCM063","Payments included in last gross pay - 6","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__6"
"ERNCM053","Payments included in last gross pay - 5","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__5"
"ERNCM043","Payments included in last gross pay - 4","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__4"
"ERNCM033","Payments included in last gross pay - 3","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__3"
"ERNCM023","Payments included in last gross pay - 2","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__2"
"ERNCM013","Payments included in last gross pay - 1","Overtime Payments, Payments for working unsociable hours, Shift Allowances, Bonuses, Profit related pay, Piecework payments or payment by result, Tips or gratuities, London or other regional allowances, Stand-by or on-call allowances, Tax credits, Any other additions to basic pay, Does not apply, No answer","object","Payments_included_in_last_gross_pay__1"
"ENROLL3","Whether enrolled on full or part-time education course (excluding leisure)","No answer, Yes, No, Does not apply","object","Whether_enrolled_on_full_or_parttime_education_course_excludin"
"EMPMON3","Length of time continuously employed (including self-employed)","No answer, Does not apply","object","Length_of_time_continuously_employed_including_selfemployed"
"EMPLEN3","Length of time with current employer","Less than 3 months, 3 months, less that 6, 6 months, less than 12, 1 year, less than 2, 2 years, less than 5, 5 years, less than 10, 10 years, less than 20, 20 years or more, Does not apply, No answer","object","Length_of_time_with_current_employer"
"ED4WK3","Job related training or education in the last 4 weeks","No answer, Yes, No, Does not apply","object","Job_related_training_or_education_in_the_last_4_weeks"
"ED13WK3","Job related training or education in the last 3 months","No answer, Yes, No, Does not apply","object","Job_related_training_or_education_in_the_last_3_months"
"DURUN3","Duration of unemployment","Less than 3 months, 3 months, less that 6, 6 months, less than 12, 1 year, less than 2, 2 years, less than 3, 3 years, less than 4, 4 years, less than 5, 5 years or more, Does not apply, No answer","object","Duration_of_unemployment"
"DISEA3","Disability: equality act (GSS harmonised)","No answer, Equality Act Disabled, Not Equality Act Disabled, Does not apply","object","Disability_equality_act_GSS_harmonised"
"DIFJOB3","Whether looking for different or additional paid job or business","No answer, Yes, No, Does not apply","object","Whether_looking_for_different_or_additional_paid_job_or_busine"
"CURED83","Current Education Received","At school (full-time), Sandwich course, Full-time at University/ Poly or College, Part-time at school, Training in nursing etc, Part-time at University/ Poly or College, Open college, Open university, Other correspondence course, Course not stated, Enrolled but not attending, Enrolled but not stated if attending, Not enrolled on course, Does not apply, No answer","object","Current_Education_Received"
"CONSEY3","Year started as self-employed","No answer, Does not apply","object","Year_started_as_selfemployed"
"CONMPY3","Year started working for current employer","No answer, Does not apply","object","Year_started_working_for_current_employer"
"CONMON3","Month started current job","January, February, March, April, May, June, July, August, September, October, November, December, Does not apply, No answer","object","Month_started_current_job"
"CLIMS143","Whether claiming unemployment related benefit","Contributory JSA only, Income based JSA only, Both contributory and income based JSA, JSA type not stated, National Insurance credits, Universal Credit for looking for work only, Contributory JSA and UC looking for work, Not claiming unemployment related benefits, Does not apply, No answer","object","Whether_claiming_unemployment_related_benefit"
"CAIND3","Child-adult indicator","Adult, Child of HOH & HOF, Child of other family, Child of HOH not HOF, Does not apply, No answer","object","Childadult_indicator"
"BUSHR3","Basic usual hours","No answer, 97 or more, Does not apply","object","Basic_usual_hours"
"BENFTS3","Whether claiming (other) State Benefits","No answer, Yes, No, Does not apply","object","Whether_claiming_other_State_Benefits"
"BEFOR3","Activity before started looking for work","Working, In FT ed or training or on scheme, Looking after family or home, Doing something else, Does not apply, No answer","object","Activity_before_started_looking_for_work"
"AYHL193","Age youngest child in household under 19","No answer, No dependent children aged under 19, Does not apply","object","Age_youngest_child_in_household_under_19"
"AYFL193","Age youngest child in family under 19","No answer, No dependent children aged under 19, Does not apply","object","Age_youngest_child_in_family_under_19"
"APRCURR3","Current apprenticeships","No answer, Yes, No, Don't know, Does not apply","object","Current_apprenticeships"
"APPR123","Completed apprenticeships","No answer, Yes, No, Don't know, Does not apply","object","Completed_apprenticeships"
"AGES3","Age bands","0-4yrs, 5-9yrs, 10-15yrs, 16-19yrs, 20-24yrs, 25-29yrs, 30-34yrs, 35-39yrs, 40-44yrs, 45-49yrs, 50-54yrs, 55-59yrs, 60-64yrs, 65-69yrs, 70 and over, Does not apply, No answer","object","Age_bands"
"AGE3","Age of respondent","No answer, Does not apply","int64","Age_of_respondent"
"ADVHST3","Number of advanced highers","No answer, One advanced higher, More than one, Don't know, Does not apply","object","Number_of_advanced_highers"
"ADDJOB3","Looking for new or additional job","No answer, New job to replace present main job, Additional job, Does not apply","object","Looking_for_new_or_additional_job"
"ACTHR23","Actual hours (including overtime) - 2nd job","No answer, 97 or more hours, Don’t know or refusal, Does not apply","object","Actual_hours_including_overtime__2nd_job"
"ACTHR3","Actual hours (excluding overtime)","No answer, 97 or more hours, Don’t know or refusal, Does not apply","object","Actual_hours_excluding_overtime"
"YVARY994","Why pay usually varies","Number of hours, days of work vary, Amounts of bonuses, tips etc varies, Number of hours overtime varies, Other reason, Does not apply, No answer","object","Why_pay_usually_varies"
"YTETJB4","Whether had paid job in addition to scheme","No answer, Yes, No, Does not apply","object","Whether_had_paid_job_in_addition_to_scheme"
"YSTART4","Reason could not start work within two weeks","Must complete education, Cannot leave present job within 2 weeks, Looking after family or home, Temp sick or injured, Long-term sick or disabled, Other reason, Does not apply, No answer","object","Reason_could_not_start_work_within_two_weeks"
"YPTJOB4","Reason for part-time job","Student or at school, Ill or disabled, Could not find full-time job, Did not want full-time job, Does not apply, No answer","object","Reason_for_parttime_job"
"YLESS64","Reason worked fewer hours than usual in reference week","Number of hours or OT varies, Bank holiday, Maternity or paternity leave, Parental leave, Other leave or holiday, Sick or injured, Training course away from workplace, Started new job or changed jobs, Ended job and did not start new one, Ld off,st-time,interrupn - bad weather, Ld off,st-time,interrupn - labour disp., Ld off,st-time,int - econother reason, Other personal or family reasons, Other reasons, Does not apply, No answer","object","Reason_worked_fewer_hours_than_usual_in_reference_week"
"Y2JOB4","Whether had 2 jobs because of a change of job in reference week","No answer, Yes, changed jobs, No, Does not apply","object","Whether_had_2_jobs_because_of_a_change_of_job_in_reference_wee"
"WRKING4","Whether did paid work in reference week","No answer, Yes, No, Does not apply","object","Whether_did_paid_work_in_reference_week"
"WNEFT114","When left last job","Less than 3 months, 3 months, less than 6, 6 months, less than 12, 12 months, less than 18, 18 months, less than 24, 2 years, less than 3, 3 years, less than 4, 4 years, less than 5, 5 years or more, Never had paid job, Does not apply, No answer","object","When_left_last_job"
"WHYTMP64","Reason for temporary job","Contract inc training, Contract for probationary period, Could not find permanent job, Did not want permanent job, Some other reason, Does not apply, No answer","object","Reason_for_temporary_job"
"WAVFND4","Wave at which household was first found","No answer, Does not apply","int64","Wave_at_which_household_was_first_found"
"WAIT4","Waiting to take up job already obtained","No answer, Yes, No, Does not apply","object","Waiting_to_take_up_job_already_obtained"
"VARYHR4","Whether weekly hours tend to vary","No answer, Yes, No, Does not apply","object","Whether_weekly_hours_tend_to_vary"
"USNET994","Whether last net pay same as usual","No answer, Yes, No, No usual amount, Does not apply","object","Whether_last_net_pay_same_as_usual"
"USGRS994","Whether last gross pay same as usual","No answer, Yes, No, No usual amount, Does not apply","object","Whether_last_gross_pay_same_as_usual"
"USESLP4","Documentation used to confirm income","Pay slip, Bank/building society accounts/statements, Other, None, Does not apply, No answer","object","Documentation_used_to_confirm_income"
"URESMC4","Region of usual residence","Tyne & Wear, Rest of Northern region, South Yorkshire, West Yorkshire, Rest of Yorks & Humberside, East Midlands, East Anglia, Inner London, Outer London, Rest of South East, South West, West Midlands (met county), Rest of West Midlands, Greater Manchester, Merseyside, Rest of North West, Wales, Strathclyde, Rest of Scotland, Northern Ireland, Does not apply, No answer","object","Region_of_usual_residence"
"UNION4","Trade union or staff assoc member (GB)","No answer, Yes, No, Does not apply","object","Trade_union_or_staff_assoc_member_GB"
"UNDST4","Whether available to start working longer hours/ job with longer hours, within next two weeks","No answer, Yes, No, Does not apply","object","Whether_available_to_start_working_longer_hours_job_with_longe"
"UNDEMP4","Whether would like to work longer hours, at current basic rate of pay, given the opportunity","No answer, Yes, No, Does not apply","object","Whether_would_like_to_work_longer_hours_at_current_basic_rate_"
